"Time of Day","Process Name","PID","Operation","Path","Result","Detail","TID"
"6:50:08.1288657 PM","banload1.exe","2664","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\SystemCertificates\TrustedPeople","REPARSE","Desired Access: Read","2372"
"6:50:08.1288748 PM","banload1.exe","2664","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\TrustedPeople","SUCCESS","Desired Access: Read","2372"
"6:50:08.1288865 PM","banload1.exe","2664","RegSetInfoKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\TrustedPeople","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","2372"
"6:50:08.1288976 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\TrustedPeople","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1289051 PM","banload1.exe","2664","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\TrustedPeople\Certificates","SUCCESS","Desired Access: Read","2372"
"6:50:08.1289153 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\TrustedPeople\Certificates","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1289240 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\TrustedPeople\Certificates","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1289328 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\TrustedPeople\Certificates","SUCCESS","","2372"
"6:50:08.1289432 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\TrustedPeople","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1289504 PM","banload1.exe","2664","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\TrustedPeople\CRLs","SUCCESS","Desired Access: Read","2372"
"6:50:08.1289593 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\TrustedPeople\CRLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1289678 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\TrustedPeople\CRLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1289766 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\TrustedPeople\CRLs","SUCCESS","","2372"
"6:50:08.1289869 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\TrustedPeople","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1289941 PM","banload1.exe","2664","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\TrustedPeople\CTLs","SUCCESS","Desired Access: Read","2372"
"6:50:08.1290038 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\TrustedPeople\CTLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1290121 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\TrustedPeople\CTLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1290211 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\TrustedPeople\CTLs","SUCCESS","","2372"
"6:50:08.1290289 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\TrustedPeople","SUCCESS","","2372"
"6:50:08.1290501 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\TrustedPeople","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1290575 PM","banload1.exe","2664","RegOpenKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\TrustedPeople\Certificates","SUCCESS","Desired Access: Read","2372"
"6:50:08.1290666 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\TrustedPeople\Certificates","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1290749 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\TrustedPeople\Certificates","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1290850 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\TrustedPeople\Certificates","SUCCESS","","2372"
"6:50:08.1290955 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\TrustedPeople","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1291028 PM","banload1.exe","2664","RegOpenKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\TrustedPeople\CRLs","SUCCESS","Desired Access: Read","2372"
"6:50:08.1291116 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\TrustedPeople\CRLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1291200 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\TrustedPeople\CRLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1291288 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\TrustedPeople\CRLs","SUCCESS","","2372"
"6:50:08.1291392 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\TrustedPeople","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1291465 PM","banload1.exe","2664","RegOpenKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\TrustedPeople\CTLs","SUCCESS","Desired Access: Read","2372"
"6:50:08.1291558 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\TrustedPeople\CTLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1291641 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\TrustedPeople\CTLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1291729 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\TrustedPeople\CTLs","SUCCESS","","2372"
"6:50:08.1291971 PM","banload1.exe","2664","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","2372"
"6:50:08.1292043 PM","banload1.exe","2664","RegOpenKey","HKLM\Software\Microsoft\SystemCertificates\AuthRoot\AutoUpdate","SUCCESS","Desired Access: Read","2372"
"6:50:08.1292162 PM","banload1.exe","2664","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\AuthRoot\AutoUpdate","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","2372"
"6:50:08.1292238 PM","banload1.exe","2664","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\AuthRoot\AutoUpdate\DisallowedCertLastSyncTime","SUCCESS","Type: REG_BINARY, Length: 8, Data: 95 2B 82 77 DC B0 D7 01","2372"
"6:50:08.1292345 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\AuthRoot\AutoUpdate","SUCCESS","","2372"
"6:50:08.1292732 PM","banload1.exe","2664","RegQueryKey","HKU","SUCCESS","Query: HandleTags, HandleTags: 0x0","2372"
"6:50:08.1292802 PM","banload1.exe","2664","RegQueryKey","HKU","SUCCESS","Query: Name","2372"
"6:50:08.1292915 PM","banload1.exe","2664","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","2372"
"6:50:08.1293049 PM","banload1.exe","2664","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0","2372"
"6:50:08.1293133 PM","banload1.exe","2664","RegOpenKey","HKCU\Software\Microsoft\SystemCertificates\AuthRoot\AutoUpdate","NAME NOT FOUND","Desired Access: Read","2372"
"6:50:08.1293246 PM","banload1.exe","2664","RegCloseKey","HKCU","SUCCESS","","2372"
"6:50:08.1293348 PM","banload1.exe","2664","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","2372"
"6:50:08.1293421 PM","banload1.exe","2664","RegOpenKey","HKLM\Software\Microsoft\SystemCertificates\AuthRoot\AutoUpdate","SUCCESS","Desired Access: Read","2372"
"6:50:08.1293514 PM","banload1.exe","2664","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\AuthRoot\AutoUpdate","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","2372"
"6:50:08.1293591 PM","banload1.exe","2664","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\AuthRoot\AutoUpdate\DisallowedCertEncodedCtl","BUFFER OVERFLOW","Length: 12","2372"
"6:50:08.1293730 PM","banload1.exe","2664","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\AuthRoot\AutoUpdate\DisallowedCertEncodedCtl","BUFFER OVERFLOW","Length: 144","2372"
"6:50:08.1293815 PM","banload1.exe","2664","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\AuthRoot\AutoUpdate\DisallowedCertEncodedCtl","SUCCESS","Type: REG_BINARY, Length: 5,906, Data: 30 82 17 0E 06 09 2A 86 48 86 F7 0D 01 07 02 A0","2372"
"6:50:08.1294527 PM","banload1.exe","2664","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","2372"
"6:50:08.1294596 PM","banload1.exe","2664","RegQueryKey","HKLM","SUCCESS","Query: Name","2372"
"6:50:08.1294739 PM","banload1.exe","2664","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Cryptography\OID","SUCCESS","Desired Access: Read","2372"
"6:50:08.1294855 PM","banload1.exe","2664","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","2372"
"6:50:08.1294978 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1295052 PM","banload1.exe","2664","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0","SUCCESS","Desired Access: Read","2372"
"6:50:08.1295210 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1295283 PM","banload1.exe","2664","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo","SUCCESS","Desired Access: Read","2372"
"6:50:08.1295433 PM","banload1.exe","2664","RegEnumKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo","SUCCESS","Index: 0, Name: 1.3.6.1.4.1.311.60.3.1!7","2372"
"6:50:08.1295592 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1295668 PM","banload1.exe","2664","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo\1.3.6.1.4.1.311.60.3.1!7","SUCCESS","Desired Access: Read","2372"
"6:50:08.1295791 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo\1.3.6.1.4.1.311.60.3.1!7","SUCCESS","Query: Cached, SubKeys: 0, Values: 1","2372"
"6:50:08.1295900 PM","banload1.exe","2664","RegEnumValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo\1.3.6.1.4.1.311.60.3.1!7","SUCCESS","Index: 0, Name: Name, Type: REG_SZ, Length: 90, Data: szOID_ROOT_PROGRAM_AUTO_UPDATE_CA_REVOCATION","2372"
"6:50:08.1296028 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo\1.3.6.1.4.1.311.60.3.1!7","SUCCESS","","2372"
"6:50:08.1296104 PM","banload1.exe","2664","RegEnumKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo","SUCCESS","Index: 1, Name: 1.3.6.1.4.1.311.60.3.2!7","2372"
"6:50:08.1296240 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1296317 PM","banload1.exe","2664","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo\1.3.6.1.4.1.311.60.3.2!7","SUCCESS","Desired Access: Read","2372"
"6:50:08.1296412 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo\1.3.6.1.4.1.311.60.3.2!7","SUCCESS","Query: Cached, SubKeys: 0, Values: 1","2372"
"6:50:08.1296499 PM","banload1.exe","2664","RegEnumValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo\1.3.6.1.4.1.311.60.3.2!7","SUCCESS","Index: 0, Name: Name, Type: REG_SZ, Length: 92, Data: szOID_ROOT_PROGRAM_AUTO_UPDATE_END_REVOCATION","2372"
"6:50:08.1296614 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo\1.3.6.1.4.1.311.60.3.2!7","SUCCESS","","2372"
"6:50:08.1296685 PM","banload1.exe","2664","RegEnumKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo","SUCCESS","Index: 2, Name: 1.3.6.1.4.1.311.60.3.3!7","2372"
"6:50:08.1296816 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1296890 PM","banload1.exe","2664","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo\1.3.6.1.4.1.311.60.3.3!7","SUCCESS","Desired Access: Read","2372"
"6:50:08.1296990 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo\1.3.6.1.4.1.311.60.3.3!7","SUCCESS","Query: Cached, SubKeys: 0, Values: 1","2372"
"6:50:08.1297074 PM","banload1.exe","2664","RegEnumValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo\1.3.6.1.4.1.311.60.3.3!7","SUCCESS","Index: 0, Name: Name, Type: REG_SZ, Length: 86, Data: szOID_ROOT_PROGRAM_NO_OCSP_FAILOVER_TO_CRL","2372"
"6:50:08.1297191 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo\1.3.6.1.4.1.311.60.3.3!7","SUCCESS","","2372"
"6:50:08.1297263 PM","banload1.exe","2664","RegEnumKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo","SUCCESS","Index: 3, Name: 1.3.6.1.4.1.311.64.1.1!7","2372"
"6:50:08.1297410 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1297484 PM","banload1.exe","2664","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo\1.3.6.1.4.1.311.64.1.1!7","SUCCESS","Desired Access: Read","2372"
"6:50:08.1297583 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo\1.3.6.1.4.1.311.64.1.1!7","SUCCESS","Query: Cached, SubKeys: 0, Values: 1","2372"
"6:50:08.1297670 PM","banload1.exe","2664","RegEnumValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo\1.3.6.1.4.1.311.64.1.1!7","SUCCESS","Index: 0, Name: Name, Type: REG_SZ, Length: 78, Data: @%SystemRoot%\system32\dnsapi.dll,-103","2372"
"6:50:08.1297823 PM","banload1.exe","2664","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","2372"
"6:50:08.1297891 PM","banload1.exe","2664","RegQueryKey","HKLM","SUCCESS","Query: Name","2372"
"6:50:08.1298034 PM","banload1.exe","2664","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo\1.3.6.1.4.1.311.64.1.1!7","SUCCESS","Desired Access: Read","2372"
"6:50:08.1298146 PM","banload1.exe","2664","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo\1.3.6.1.4.1.311.64.1.1!7","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","2372"
"6:50:08.1298226 PM","banload1.exe","2664","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo\1.3.6.1.4.1.311.64.1.1!7\Name","SUCCESS","Type: REG_SZ, Length: 78, Data: @%SystemRoot%\system32\dnsapi.dll,-103","2372"
"6:50:08.1298413 PM","banload1.exe","2664","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\MUI\StringCacheSettings","REPARSE","Desired Access: Query Value","2372"
"6:50:08.1298529 PM","banload1.exe","2664","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings","SUCCESS","Desired Access: Query Value","2372"
"6:50:08.1298645 PM","banload1.exe","2664","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","2372"
"6:50:08.1298719 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings\StringCacheGeneration","SUCCESS","Type: REG_DWORD, Length: 4, Data: 129","2372"
"6:50:08.1298817 PM","banload1.exe","2664","RegCloseKey","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings","SUCCESS","","2372"
"6:50:08.1298974 PM","banload1.exe","2664","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","2372"
"6:50:08.1299121 PM","banload1.exe","2664","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0","2372"
"6:50:08.1299190 PM","banload1.exe","2664","RegQueryKey","HKCU","SUCCESS","Query: Name","2372"
"6:50:08.1299312 PM","banload1.exe","2664","RegOpenKey","HKCU\Software\Classes\Local Settings\MuiCache\81\52C64B7E","REPARSE","Desired Access: Read/Write","2372"
"6:50:08.1299427 PM","banload1.exe","2664","RegOpenKey","HKCU\Software\Classes\Local Settings\MuiCache\81\52C64B7E","SUCCESS","Desired Access: Read/Write","2372"
"6:50:08.1299551 PM","banload1.exe","2664","RegSetInfoKey","HKCU\Software\Classes\Local Settings\MuiCache\81\52C64B7E","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","2372"
"6:50:08.1299624 PM","banload1.exe","2664","RegCloseKey","HKCU","SUCCESS","","2372"
"6:50:08.1299716 PM","banload1.exe","2664","RegSetValue","HKCU\Software\Classes\Local Settings\MuiCache\81\52C64B7E\LanguageList","SUCCESS","Type: REG_MULTI_SZ, Length: 20, Data: en-US, en","2372"
"6:50:08.1302819 PM","banload1.exe","2664","CreateFile","C:\Windows\SysWOW64\dnsapi.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","2372"
"6:50:08.1303206 PM","banload1.exe","2664","QueryBasicInformationFile","C:\Windows\SysWOW64\dnsapi.dll","SUCCESS","CreationTime: 3/19/2019 4:21:05 AM, LastAccessTime: 9/23/2021 6:50:07 PM, LastWriteTime: 3/19/2019 4:21:05 AM, ChangeTime: 8/28/2021 3:23:18 AM, FileAttributes: A","2372"
"6:50:08.1303317 PM","banload1.exe","2664","CloseFile","C:\Windows\SysWOW64\dnsapi.dll","SUCCESS","","2372"
"6:50:08.1311935 PM","banload1.exe","2664","TCP TCPCopy","10.0.2.15:1030 -> 52.219.88.35:443","SUCCESS","Length: 347, seqnum: 0, connid: 0","0"
"6:50:08.1312111 PM","banload1.exe","2664","TCP Receive","10.0.2.15:1030 -> 52.219.88.35:443","SUCCESS","Length: 347, seqnum: 0, connid: 0","0"
"6:50:08.1658126 PM","banload1.exe","2664","RegQueryValue","HKCU\Software\Classes\Local Settings\MuiCache\81\52C64B7E\@%SystemRoot%\system32\dnsapi.dll,-103","SUCCESS","Type: REG_SZ, Length: 76, Data: Domain Name System (DNS) Server Trust","2372"
"6:50:08.1658417 PM","banload1.exe","2664","RegCloseKey","HKCU\Software\Classes\Local Settings\MuiCache\81\52C64B7E","SUCCESS","","2372"
"6:50:08.1658576 PM","banload1.exe","2664","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Cryptography\OID\EncodingType 0\CryptDllFindOIDInfo\1.3.6.1.4.1.311.64.1.1!7\Name","SUCCESS","Type: REG_SZ, Length: 78, Data: @%SystemRoot%\system32\dnsapi.dll,-103","2372"
"6:50:08.1658838 PM","banload1.exe","2664","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\MUI\StringCacheSettings","REPARSE","Desired Access: Query Value","2372"
"6:50:08.1658961 PM","banload1.exe","2664","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings","SUCCESS","Desired Access: Query Value","2372"
"6:50:08.1659099 PM","banload1.exe","2664","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","2372"
